SEASON_YEAR,GAME_DATE,GAME_ID,TEAM_ID,TEAM_NAME,WL,FG3A,FG3_PCT,FTA,FT_PCT,REB,AST,TOV,STL,PLUS_MINUS
2017-18,2017-12-18T00:00:00,21700443,1610612737,Atlanta Hawks,W,22,0.364,31,0.839,39,25,13.0,8,6.0
2017-18,2018-03-23T00:00:00,21701084,1610612760,Oklahoma City Thunder,W,26,0.308,33,0.758,51,17,11.0,7,6.0
2017-18,2017-12-03T00:00:00,21700336,1610612750,Minnesota Timberwolves,W,26,0.308,31,0.903,42,22,7.0,9,6.0
2017-18,2018-03-25T00:00:00,21701096,1610612754,Indiana Pacers,W,23,0.348,21,0.81,51,26,17.0,12,6.0
2017-18,2018-02-02T00:00:00,21700770,1610612755,Philadelphia 76ers,W,24,0.333,15,0.733,39,28,10.0,9,6.0
2017-18,2017-12-15T00:00:00,21700426,1610612741,Chicago Bulls,W,22,0.364,35,0.657,50,24,12.0,8,6.0
2017-18,2017-11-06T00:00:00,21700147,1610612751,Brooklyn Nets,W,32,0.25,29,0.69,48,20,16.0,10,6.0
2017-18,2018-01-13T00:00:00,21700627,1610612747,Los Angeles Lakers,W,26,0.308,18,0.722,59,24,15.0,4,6.0
2017-18,2017-11-22T00:00:00,21700261,1610612750,Minnesota Timberwolves,W,23,0.348,45,0.8,42,22,8.0,9,6.0
2017-18,2017-12-22T00:00:00,21700476,1610612749,Milwaukee Bucks,W,29,0.276,23,0.826,43,27,8.0,7,5.0
2017-18,2017-12-11T00:00:00,21700396,1610612746,LA Clippers,W,36,0.222,24,0.833,57,18,12.0,6,5.0
2017-18,2017-12-25T00:00:00,21700496,1610612760,Oklahoma City Thunder,W,18,0.444,23,0.783,40,21,15.0,9,5.0
2017-18,2018-04-04T00:00:00,21701170,1610612753,Orlando Magic,W,29,0.276,27,0.704,47,27,13.0,4,5.0
2017-18,2017-12-30T00:00:00,21700536,1610612755,Philadelphia 76ers,W,24,0.333,10,0.9,41,34,13.0,6,5.0
2017-18,2018-02-13T00:00:00,21700848,1610612749,Milwaukee Bucks,W,25,0.32,17,0.765,48,23,10.0,6,5.0
2017-18,2017-12-06T00:00:00,21700359,1610612749,Milwaukee Bucks,W,22,0.364,26,0.692,41,22,12.0,7,4.0
2017-18,2017-11-15T00:00:00,21700209,1610612749,Milwaukee Bucks,W,22,0.364,20,0.75,43,24,15.0,10,4.0
2017-18,2018-04-03T00:00:00,21701163,1610612744,Golden State Warriors,W,29,0.276,24,0.875,40,27,13.0,9,4.0
2017-18,2017-12-28T00:00:00,21700520,1610612757,Portland Trail Blazers,W,24,0.333,47,0.766,47,15,15.0,7,4.0
2017-18,2018-03-21T00:00:00,21700809,1610612740,New Orleans Pelicans,W,23,0.348,24,0.833,50,15,20.0,4,4.0
2017-18,2017-12-27T00:00:00,21700507,1610612742,Dallas Mavericks,W,29,0.276,15,0.667,35,26,10.0,7,4.0
2017-18,2017-10-24T00:00:00,21700050,1610612753,Orlando Magic,W,23,0.348,40,0.875,44,20,11.0,8,4.0
2017-18,2017-12-01T00:00:00,21700324,1610612760,Oklahoma City Thunder,W,26,0.308,22,0.955,42,28,19.0,7,4.0
2017-18,2018-03-14T00:00:00,21701018,1610612758,Sacramento Kings,W,24,0.333,25,0.76,43,23,11.0,6,4.0
2017-18,2018-01-27T00:00:00,21700727,1610612748,Miami Heat,W,26,0.308,18,0.611,51,25,14.0,4,4.0
2017-18,2018-03-29T00:00:00,21701127,1610612754,Indiana Pacers,W,26,0.308,20,0.9,34,23,10.0,9,3.0
2017-18,2017-10-27T00:00:00,21700074,1610612750,Minnesota Timberwolves,W,22,0.364,35,0.771,44,23,16.0,5,3.0
2017-18,2018-03-08T00:00:00,21700976,1610612744,Golden State Warriors,W,30,0.267,23,0.87,49,30,10.0,6,3.0
2017-18,2018-01-16T00:00:00,21700651,1610612743,Denver Nuggets,W,26,0.308,26,0.654,47,23,19.0,10,3.0
2017-18,2018-04-03T00:00:00,21701158,1610612748,Miami Heat,W,33,0.242,13,0.846,46,22,14.0,10,3.0
2017-18,2018-03-04T00:00:00,21700945,1610612754,Indiana Pacers,W,25,0.32,24,0.917,43,11,16.0,10,3.0
2017-18,2017-11-19T00:00:00,21700238,1610612765,Detroit Pistons,W,25,0.32,20,0.7,37,25,19.0,10,3.0
2017-18,2017-12-08T00:00:00,21700374,1610612759,San Antonio Spurs,W,27,0.296,24,0.875,46,16,13.0,6,3.0
2017-18,2017-12-26T00:00:00,21700504,1610612756,Phoenix Suns,W,22,0.364,35,0.771,41,24,21.0,5,2.0
2017-18,2017-12-28T00:00:00,21700517,1610612738,Boston Celtics,W,29,0.276,24,0.708,44,18,17.0,9,1.0
2017-18,2018-03-30T00:00:00,21701134,1610612750,Minnesota Timberwolves,W,25,0.32,17,0.882,44,14,10.0,10,1.0
2017-18,2018-02-23T00:00:00,21700879,1610612740,New Orleans Pelicans,W,31,0.258,24,0.833,56,27,15.0,9,1.0
2017-18,2018-01-07T00:00:00,21700589,1610612757,Portland Trail Blazers,W,23,0.348,10,0.7,38,19,9.0,7,1.0
2017-18,2017-11-24T00:00:00,21700273,1610612760,Oklahoma City Thunder,L,32,0.25,8,0.75,45,22,15.0,13,-1.0
2017-18,2018-02-09T00:00:00,21700822,1610612750,Minnesota Timberwolves,L,22,0.364,28,0.821,46,19,14.0,8,-1.0
2017-18,2018-03-30T00:00:00,21701136,1610612747,Los Angeles Lakers,L,27,0.296,25,0.72,56,33,19.0,5,-2.0
2017-18,2018-01-13T00:00:00,21700631,1610612761,Toronto Raptors,L,25,0.32,32,0.844,44,22,10.0,3,-2.0
2017-18,2018-03-05T00:00:00,21700954,1610612763,Memphis Grizzlies,L,22,0.364,9,0.667,42,26,20.0,8,-2.0
2017-18,2018-01-27T00:00:00,21700725,1610612753,Orlando Magic,L,25,0.32,32,0.625,40,21,16.0,6,-2.0
2017-18,2018-02-01T00:00:00,21700761,1610612763,Memphis Grizzlies,L,31,0.258,14,1.0,49,22,12.0,3,-2.0
2017-18,2017-11-15T00:00:00,21700208,1610612763,Memphis Grizzlies,L,32,0.25,22,0.773,43,29,14.0,5,-3.0
2017-18,2018-01-15T00:00:00,21700641,1610612759,San Antonio Spurs,L,22,0.364,20,0.85,37,24,9.0,12,-3.0
2017-18,2017-10-27T00:00:00,21700074,1610612760,Oklahoma City Thunder,L,28,0.286,25,0.88,35,19,14.0,8,-3.0
2017-18,2018-01-08T00:00:00,21700595,1610612765,Detroit Pistons,L,27,0.296,22,0.864,39,22,12.0,5,-3.0
2017-18,2017-10-17T00:00:00,21700001,1610612738,Boston Celtics,L,32,0.25,25,0.76,46,24,12.0,11,-3.0
2017-18,2017-11-25T00:00:00,21700279,1610612764,Washington Wizards,L,23,0.348,16,0.938,37,20,11.0,9,-3.0
2017-18,2018-03-25T00:00:00,21701100,1610612760,Oklahoma City Thunder,L,27,0.296,28,0.821,39,16,11.0,9,-3.0
2017-18,2018-01-22T00:00:00,21700694,1610612757,Portland Trail Blazers,L,25,0.32,26,0.808,44,19,12.0,11,-3.0
2017-18,2017-12-22T00:00:00,21700471,1610612752,New York Knicks,L,24,0.333,6,0.833,51,25,15.0,6,-3.0
2017-18,2017-12-04T00:00:00,21700348,1610612765,Detroit Pistons,L,27,0.296,24,0.625,42,15,10.0,8,-3.0
2017-18,2017-12-23T00:00:00,21700491,1610612747,Los Angeles Lakers,L,25,0.32,20,0.6,55,23,17.0,8,-3.0
2017-18,2017-11-13T00:00:00,21700193,1610612752,New York Knicks,L,25,0.32,22,0.773,49,19,17.0,13,-3.0
2017-18,2018-04-03T00:00:00,21701168,1610612759,San Antonio Spurs,L,24,0.333,28,0.857,39,24,12.0,13,-3.0
2017-18,2018-01-16T00:00:00,21700651,1610612742,Dallas Mavericks,L,27,0.296,22,0.818,35,17,16.0,10,-3.0
2017-18,2017-12-03T00:00:00,21700337,1610612759,San Antonio Spurs,L,28,0.286,23,0.739,39,14,17.0,11,-3.0
2017-18,2018-01-22T00:00:00,21700692,1610612741,Chicago Bulls,L,31,0.258,34,0.882,54,31,24.0,8,-4.0
2017-18,2017-12-31T00:00:00,21700537,1610612741,Chicago Bulls,L,35,0.229,22,0.818,46,24,12.0,6,-4.0
2017-18,2017-10-21T00:00:00,21700030,1610612752,New York Knicks,L,30,0.267,31,0.806,39,20,14.0,6,-4.0
2017-18,2017-11-10T00:00:00,21700176,1610612757,Portland Trail Blazers,L,23,0.348,11,0.818,51,17,11.0,4,-4.0
2017-18,2018-02-07T00:00:00,21700808,1610612763,Memphis Grizzlies,L,23,0.348,16,0.75,36,18,16.0,12,-4.0
2017-18,2017-12-16T00:00:00,21700433,1610612749,Milwaukee Bucks,L,27,0.296,33,0.818,40,17,14.0,12,-4.0
2017-18,2018-03-23T00:00:00,21701086,1610612757,Portland Trail Blazers,L,33,0.242,15,0.8,43,16,8.0,8,-5.0
2017-18,2017-10-18T00:00:00,21700013,1610612758,Sacramento Kings,L,23,0.348,10,0.8,42,19,18.0,5,-5.0
2017-18,2017-12-23T00:00:00,21700481,1610612749,Milwaukee Bucks,L,26,0.308,17,0.824,35,25,9.0,4,-5.0
2017-18,2017-10-23T00:00:00,21700047,1610612743,Denver Nuggets,L,23,0.348,23,0.783,44,27,23.0,5,-5.0
2017-18,2017-12-16T00:00:00,21700432,1610612746,LA Clippers,L,28,0.286,14,0.5,46,18,18.0,3,-5.0
2017-18,2017-10-25T00:00:00,21700063,1610612761,Toronto Raptors,L,34,0.235,19,0.947,42,30,18.0,10,-5.0
2017-18,2018-03-28T00:00:00,21701119,1610612757,Portland Trail Blazers,L,30,0.267,30,0.633,38,15,12.0,7,-5.0
2017-18,2018-03-13T00:00:00,21701006,1610612764,Washington Wizards,L,20,0.4,25,0.76,39,26,11.0,6,-5.0
2017-18,2017-10-30T00:00:00,21700096,1610612763,Memphis Grizzlies,L,35,0.229,33,0.818,48,17,7.0,7,-5.0
2017-18,2017-12-01T00:00:00,21700319,1610612754,Indiana Pacers,L,26,0.308,22,0.773,46,21,10.0,7,-5.0
2017-18,2018-01-11T00:00:00,21700616,1610612758,Sacramento Kings,L,26,0.308,28,0.821,44,23,16.0,9,-6.0
2017-18,2018-01-03T00:00:00,21700555,1610612759,San Antonio Spurs,L,25,0.32,23,0.87,43,15,16.0,4,-6.0
2017-18,2017-11-01T00:00:00,21700113,1610612740,New Orleans Pelicans,L,31,0.258,21,0.857,38,27,19.0,13,-6.0
2017-18,2017-12-13T00:00:00,21700411,1610612756,Phoenix Suns,L,24,0.333,34,0.794,41,20,11.0,3,-6.0
2017-18,2018-03-17T00:00:00,21701036,1610612740,New Orleans Pelicans,L,24,0.333,12,0.917,40,18,12.0,4,-6.0
2017-18,2018-02-10T00:00:00,21700827,1610612753,Orlando Magic,L,30,0.267,26,0.846,41,23,12.0,7,-7.0
2017-18,2017-10-18T00:00:00,21700005,1610612748,Miami Heat,L,30,0.267,17,0.765,44,27,13.0,6,-7.0
2017-18,2018-03-21T00:00:00,21701070,1610612749,Milwaukee Bucks,L,26,0.308,17,0.706,33,33,15.0,10,-7.0
2017-18,2018-01-08T00:00:00,21700596,1610612758,Sacramento Kings,L,23,0.348,16,0.75,45,19,18.0,6,-7.0
2017-18,2017-11-10T00:00:00,21700169,1610612737,Atlanta Hawks,L,24,0.333,11,0.727,45,28,16.0,11,-7.0
2017-18,2017-12-13T00:00:00,21700410,1610612749,Milwaukee Bucks,L,27,0.296,19,0.632,38,23,10.0,14,-7.0
2017-18,2018-02-03T00:00:00,21700783,1610612758,Sacramento Kings,L,27,0.296,6,0.833,32,23,16.0,11,-7.0
2017-18,2018-01-06T00:00:00,21700583,1610612764,Washington Wizards,L,21,0.381,29,0.724,34,25,14.0,6,-7.0
2017-18,2018-03-19T00:00:00,21701050,1610612749,Milwaukee Bucks,L,31,0.258,20,0.95,32,26,15.0,11,-7.0
2017-18,2018-02-22T00:00:00,21700869,1610612739,Cleveland Cavaliers,L,35,0.229,19,0.579,36,20,13.0,5,-7.0
2017-18,2018-01-10T00:00:00,21700610,1610612753,Orlando Magic,L,29,0.276,18,0.944,34,26,10.0,6,-7.0
2017-18,2017-11-03T00:00:00,21700126,1610612766,Charlotte Hornets,L,24,0.333,42,0.643,46,16,12.0,11,-7.0
2017-18,2018-02-03T00:00:00,21700782,1610612744,Golden State Warriors,L,31,0.258,23,0.609,42,28,14.0,9,-7.0
2017-18,2018-01-29T00:00:00,21700742,1610612742,Dallas Mavericks,L,29,0.276,16,0.875,40,20,12.0,10,-7.0
2017-18,2018-01-21T00:00:00,21700683,1610612738,Boston Celtics,L,27,0.296,14,0.929,44,22,15.0,6,-8.0
2017-18,2018-03-10T00:00:00,21700991,1610612753,Orlando Magic,L,24,0.333,27,0.778,33,20,15.0,12,-8.0
2017-18,2017-11-20T00:00:00,21700246,1610612763,Memphis Grizzlies,L,30,0.267,23,0.783,35,23,8.0,6,-8.0
2017-18,2018-03-21T00:00:00,21701071,1610612764,Washington Wizards,L,25,0.32,16,0.75,35,27,14.0,11,-8.0
2017-18,2018-01-02T00:00:00,21700553,1610612763,Memphis Grizzlies,L,26,0.308,33,0.636,38,18,14.0,10,-8.0
2017-18,2018-03-26T00:00:00,21701106,1610612750,Minnesota Timberwolves,L,24,0.333,24,0.792,37,21,16.0,7,-8.0
2017-18,2017-10-18T00:00:00,21700011,1610612750,Minnesota Timberwolves,L,19,0.421,23,0.739,42,23,13.0,7,-8.0
2017-18,2017-12-29T00:00:00,21700525,1610612740,New Orleans Pelicans,L,31,0.258,32,0.875,31,28,8.0,8,-8.0
2017-18,2018-04-11T00:00:00,21701229,1610612762,Utah Jazz,L,23,0.348,24,0.792,53,18,15.0,5,-9.0
2017-18,2018-01-26T00:00:00,21700718,1610612763,Memphis Grizzlies,L,27,0.296,18,0.778,43,31,20.0,1,-9.0
2017-18,2017-11-03T00:00:00,21700128,1610612762,Utah Jazz,L,23,0.348,24,0.917,33,11,14.0,9,-9.0
2017-18,2017-11-01T00:00:00,21700107,1610612737,Atlanta Hawks,L,23,0.348,27,0.704,49,22,18.0,11,-10.0
2017-18,2017-12-29T00:00:00,21700527,1610612758,Sacramento Kings,L,23,0.348,23,0.826,37,23,9.0,6,-10.0
2017-18,2017-11-26T00:00:00,21700289,1610612763,Memphis Grizzlies,L,25,0.32,18,0.889,35,15,14.0,8,-10.0
2017-18,2017-10-21T00:00:00,21700031,1610612741,Chicago Bulls,L,28,0.286,9,0.778,48,18,20.0,3,-10.0
2017-18,2017-12-20T00:00:00,21700455,1610612737,Atlanta Hawks,L,29,0.276,20,0.85,43,27,14.0,5,-10.0
2017-18,2018-03-19T00:00:00,21701051,1610612747,Los Angeles Lakers,L,33,0.242,23,0.696,47,20,13.0,4,-10.0
2017-18,2018-01-08T00:00:00,21700597,1610612743,Denver Nuggets,L,19,0.421,16,0.75,39,30,11.0,8,-10.0
2017-18,2017-12-27T00:00:00,21700515,1610612747,Los Angeles Lakers,L,28,0.286,33,0.636,49,14,12.0,5,-10.0
2017-18,2018-02-03T00:00:00,21700780,1610612740,New Orleans Pelicans,L,33,0.242,17,0.882,51,23,13.0,9,-11.0
2017-18,2018-01-28T00:00:00,21700732,1610612756,Phoenix Suns,L,33,0.242,26,0.846,43,17,13.0,7,-11.0
2017-18,2017-12-29T00:00:00,21700528,1610612744,Golden State Warriors,L,22,0.364,13,0.923,43,32,18.0,6,-11.0
2017-18,2018-03-31T00:00:00,21701140,1610612761,Toronto Raptors,L,35,0.229,22,0.773,46,23,15.0,1,-11.0
2017-18,2017-12-09T00:00:00,21700377,1610612766,Charlotte Hornets,L,25,0.32,14,0.643,43,21,11.0,7,-11.0
2017-18,2017-11-03T00:00:00,21700121,1610612754,Indiana Pacers,L,28,0.286,19,0.632,40,25,12.0,6,-11.0
2017-18,2017-11-20T00:00:00,21700250,1610612737,Atlanta Hawks,L,30,0.267,8,0.375,38,21,15.0,7,-11.0
2017-18,2018-01-25T00:00:00,21700712,1610612752,New York Knicks,L,21,0.381,24,0.833,33,32,10.0,9,-12.0
2017-18,2017-11-18T00:00:00,21700234,1610612758,Sacramento Kings,L,17,0.471,18,0.778,36,14,11.0,9,-12.0
2017-18,2018-01-28T00:00:00,21700735,1610612747,Los Angeles Lakers,L,25,0.32,33,0.697,44,22,14.0,9,-12.0
2017-18,2018-01-11T00:00:00,21700617,1610612759,San Antonio Spurs,L,20,0.4,15,0.733,45,21,21.0,6,-12.0
2017-18,2018-03-13T00:00:00,21701009,1610612752,New York Knicks,L,25,0.32,12,0.75,44,19,19.0,9,-13.0
2017-18,2018-01-09T00:00:00,21700602,1610612758,Sacramento Kings,L,21,0.381,27,0.667,43,15,16.0,15,-13.0
2017-18,2017-12-20T00:00:00,21700465,1610612756,Phoenix Suns,L,35,0.229,19,0.895,50,22,10.0,3,-13.0
2017-18,2017-11-25T00:00:00,21700285,1610612749,Milwaukee Bucks,L,21,0.381,23,0.783,40,19,17.0,5,-13.0
2017-18,2018-04-09T00:00:00,21701210,1610612758,Sacramento Kings,L,18,0.444,17,0.647,45,16,12.0,4,-13.0
2017-18,2018-01-07T00:00:00,21700588,1610612760,Oklahoma City Thunder,L,27,0.296,21,0.571,42,23,12.0,7,-14.0
2017-18,2018-02-10T00:00:00,21700828,1610612746,LA Clippers,L,32,0.25,23,0.609,53,20,17.0,7,-14.0
2017-18,2017-10-30T00:00:00,21700099,1610612757,Portland Trail Blazers,L,26,0.308,19,0.789,38,13,13.0,5,-14.0
2017-18,2018-03-20T00:00:00,21701060,1610612746,LA Clippers,L,24,0.333,26,0.808,41,21,12.0,4,-14.0
2017-18,2018-01-03T00:00:00,21700559,1610612739,Cleveland Cavaliers,L,32,0.25,18,1.0,48,16,15.0,6,-14.0
2017-18,2018-02-04T00:00:00,21700787,1610612763,Memphis Grizzlies,L,25,0.32,23,0.87,45,17,19.0,7,-15.0
2017-18,2017-11-18T00:00:00,21700228,1610612746,LA Clippers,L,29,0.276,19,0.684,44,18,14.0,5,-15.0
2017-18,2018-02-25T00:00:00,21700894,1610612739,Cleveland Cavaliers,L,34,0.235,14,0.714,47,18,16.0,8,-16.0
2017-18,2018-03-31T00:00:00,21701142,1610612758,Sacramento Kings,L,28,0.286,19,0.842,47,27,16.0,5,-16.0
2017-18,2017-11-20T00:00:00,21700251,1610612758,Sacramento Kings,L,20,0.4,9,0.889,34,18,13.0,11,-16.0
2017-18,2018-04-06T00:00:00,21701190,1610612747,Los Angeles Lakers,L,24,0.333,32,0.813,53,16,21.0,3,-17.0
2017-18,2017-11-06T00:00:00,21700148,1610612748,Miami Heat,L,26,0.308,17,0.706,44,19,23.0,10,-17.0
2017-18,2017-12-09T00:00:00,21700381,1610612762,Utah Jazz,L,23,0.348,37,0.703,35,20,16.0,7,-17.0
2017-18,2017-10-21T00:00:00,21700035,1610612758,Sacramento Kings,L,22,0.364,13,0.692,39,15,14.0,6,-17.0
2017-18,2017-10-25T00:00:00,21700055,1610612743,Denver Nuggets,L,31,0.258,15,0.6,51,18,14.0,6,-17.0
2017-18,2017-11-05T00:00:00,21700141,1610612756,Phoenix Suns,L,23,0.348,22,0.591,45,23,18.0,5,-17.0
2017-18,2018-02-26T00:00:00,21700906,1610612758,Sacramento Kings,L,22,0.364,13,0.923,31,22,15.0,5,-18.0
2017-18,2018-01-18T00:00:00,21700665,1610612750,Minnesota Timberwolves,L,24,0.333,21,0.667,40,24,11.0,8,-18.0
2017-18,2018-01-01T00:00:00,21700548,1610612747,Los Angeles Lakers,L,26,0.308,29,0.69,37,18,24.0,12,-18.0
2017-18,2018-02-09T00:00:00,21700818,1610612740,New Orleans Pelicans,L,31,0.258,16,0.5,46,17,12.0,8,-18.0
2017-18,2018-04-01T00:00:00,21701144,1610612764,Washington Wizards,L,30,0.267,12,1.0,37,27,17.0,5,-19.0
2017-18,2018-01-10T00:00:00,21700613,1610612744,Golden State Warriors,L,23,0.348,26,0.846,33,26,16.0,9,-19.0
2017-18,2018-02-06T00:00:00,21700804,1610612756,Phoenix Suns,L,29,0.276,23,0.565,48,24,11.0,4,-19.0
2017-18,2018-02-26T00:00:00,21700897,1610612737,Atlanta Hawks,L,36,0.222,34,0.706,41,21,13.0,14,-19.0
2017-18,2018-02-06T00:00:00,21700803,1610612744,Golden State Warriors,L,28,0.286,31,0.742,45,27,25.0,7,-20.0
2017-18,2018-01-05T00:00:00,21700576,1610612737,Atlanta Hawks,L,26,0.308,25,0.84,39,14,16.0,7,-21.0
2017-18,2017-12-18T00:00:00,21700445,1610612762,Utah Jazz,L,27,0.296,8,0.875,32,17,6.0,12,-21.0
2017-18,2017-11-01T00:00:00,21700111,1610612752,New York Knicks,L,26,0.308,13,0.846,42,23,19.0,8,-22.0
2017-18,2018-02-28T00:00:00,21700913,1610612749,Milwaukee Bucks,L,24,0.333,28,0.821,35,16,13.0,7,-23.0
2017-18,2017-11-12T00:00:00,21700190,1610612754,Indiana Pacers,L,22,0.364,21,0.619,41,18,13.0,5,-23.0
2017-18,2018-02-05T00:00:00,21700793,1610612740,New Orleans Pelicans,L,22,0.364,13,0.538,30,24,14.0,10,-24.0
2017-18,2018-04-01T00:00:00,21701151,1610612750,Minnesota Timberwolves,L,24,0.333,14,0.929,32,19,14.0,10,-24.0
2017-18,2018-04-11T00:00:00,21701226,1610612759,San Antonio Spurs,L,24,0.333,19,0.842,38,22,17.0,9,-24.0
2017-18,2017-11-17T00:00:00,21700224,1610612742,Dallas Mavericks,L,38,0.211,17,0.882,41,18,11.0,3,-24.0
2017-18,2018-02-08T00:00:00,21700816,1610612760,Oklahoma City Thunder,L,34,0.235,19,0.474,50,16,14.0,6,-25.0
2017-18,2017-12-11T00:00:00,21700393,1610612763,Memphis Grizzlies,L,27,0.296,27,0.667,31,17,15.0,6,-25.0
2017-18,2018-01-26T00:00:00,21700719,1610612751,Brooklyn Nets,L,34,0.235,20,0.85,45,18,14.0,5,-25.0
2017-18,2018-04-10T00:00:00,21701213,1610612754,Indiana Pacers,L,31,0.258,8,0.625,53,22,8.0,3,-26.0
2017-18,2018-04-10T00:00:00,21701216,1610612742,Dallas Mavericks,L,33,0.242,22,0.682,40,20,8.0,8,-27.0
2017-18,2017-12-23T00:00:00,21700483,1610612753,Orlando Magic,L,26,0.308,17,0.647,28,17,12.0,7,-27.0
2017-18,2018-03-27T00:00:00,21701111,1610612741,Chicago Bulls,L,37,0.216,17,0.588,51,17,19.0,8,-32.0
2017-18,2018-02-03T00:00:00,21700779,1610612739,Cleveland Cavaliers,L,30,0.267,16,0.75,47,22,11.0,4,-32.0
2017-18,2017-10-21T00:00:00,21700027,1610612755,Philadelphia 76ers,L,24,0.333,36,0.611,41,18,20.0,5,-34.0
2017-18,2017-11-18T00:00:00,21700229,1610612753,Orlando Magic,L,29,0.276,23,0.652,46,13,16.0,10,-40.0
2015-16,2015-12-30T00:00:00,21500481,1610612759,San Antonio Spurs,W,14,0.429,33,0.606,46,26,13.0,13,33.0
2015-16,2016-01-28T00:00:00,21500697,1610612741,Chicago Bulls,W,17,0.353,16,0.875,51,29,11.0,12,23.0
2015-16,2016-04-10T00:00:00,21501200,1610612748,Miami Heat,W,20,0.3,30,0.867,41,28,12.0,10,22.0
2015-16,2015-12-11T00:00:00,21500342,1610612759,San Antonio Spurs,W,14,0.429,25,0.6,49,26,13.0,9,22.0
2015-16,2015-10-31T00:00:00,21500033,1610612762,Utah Jazz,W,15,0.4,18,0.722,47,15,17.0,13,21.0
2015-16,2016-01-20T00:00:00,21500638,1610612758,Sacramento Kings,W,20,0.3,28,0.714,59,28,14.0,6,19.0
2015-16,2015-11-09T00:00:00,21500103,1610612759,San Antonio Spurs,W,23,0.261,11,0.727,46,34,16.0,11,18.0
2015-16,2016-02-09T00:00:00,21500784,1610612759,San Antonio Spurs,W,14,0.429,26,0.731,43,25,10.0,10,18.0
2015-16,2016-03-01T00:00:00,21500892,1610612748,Miami Heat,W,12,0.5,25,0.76,38,28,15.0,5,18.0
2015-16,2015-10-30T00:00:00,21500031,1610612758,Sacramento Kings,W,22,0.273,30,0.733,56,26,14.0,6,18.0
2015-16,2015-11-30T00:00:00,21500258,1610612749,Milwaukee Bucks,W,18,0.333,22,0.727,38,25,13.0,10,18.0
2015-16,2016-01-17T00:00:00,21500614,1610612745,Houston Rockets,W,21,0.286,24,0.75,51,21,14.0,10,17.0
2015-16,2015-12-18T00:00:00,21500396,1610612756,Phoenix Suns,W,16,0.375,17,0.588,45,22,19.0,10,16.0
2015-16,2016-03-08T00:00:00,21500946,1610612743,Denver Nuggets,W,21,0.286,19,0.737,45,28,6.0,9,16.0
2015-16,2015-12-27T00:00:00,21500455,1610612763,Memphis Grizzlies,W,16,0.375,22,0.727,41,30,11.0,11,16.0
2015-16,2016-04-08T00:00:00,21501181,1610612738,Boston Celtics,W,14,0.429,38,0.789,34,35,15.0,6,15.0
2015-16,2015-11-05T00:00:00,21500072,1610612766,Charlotte Hornets,W,27,0.222,17,0.824,48,19,11.0,8,14.0
2015-16,2015-12-21T00:00:00,21500416,1610612759,San Antonio Spurs,W,20,0.3,9,0.889,45,27,9.0,8,14.0
2015-16,2015-12-11T00:00:00,21500333,1610612754,Indiana Pacers,W,28,0.214,20,0.9,45,22,12.0,13,13.0
2015-16,2015-12-12T00:00:00,21500351,1610612749,Milwaukee Bucks,W,14,0.429,18,0.778,44,31,19.0,12,13.0
2015-16,2015-11-15T00:00:00,21500151,1610612747,Los Angeles Lakers,W,19,0.316,39,0.744,46,24,16.0,5,12.0
2015-16,2016-03-05T00:00:00,21500925,1610612762,Utah Jazz,W,20,0.3,27,0.963,53,23,15.0,4,12.0
2015-16,2016-02-05T00:00:00,21500753,1610612764,Washington Wizards,W,22,0.273,20,0.6,46,26,15.0,7,12.0
2015-16,2016-04-12T00:00:00,21501212,1610612754,Indiana Pacers,W,19,0.316,20,0.7,41,26,14.0,10,12.0
2015-16,2015-11-11T00:00:00,21500116,1610612754,Indiana Pacers,W,17,0.353,31,0.645,41,20,19.0,9,11.0
2015-16,2016-02-10T00:00:00,21500794,1610612743,Denver Nuggets,W,19,0.316,24,0.792,47,25,12.0,10,11.0
2015-16,2015-11-25T00:00:00,21500226,1610612762,Utah Jazz,W,13,0.462,25,0.72,39,19,17.0,12,11.0
2015-16,2016-03-30T00:00:00,21501115,1610612749,Milwaukee Bucks,W,15,0.4,34,0.735,38,21,14.0,13,11.0
2015-16,2016-03-02T00:00:00,21500900,1610612761,Toronto Raptors,W,22,0.273,21,0.857,45,12,10.0,7,10.0
2015-16,2015-11-20T00:00:00,21500181,1610612765,Detroit Pistons,W,28,0.214,13,0.769,45,13,14.0,11,10.0
2015-16,2015-12-28T00:00:00,21500458,1610612766,Charlotte Hornets,W,25,0.24,22,0.727,46,28,11.0,7,10.0
2015-16,2015-12-18T00:00:00,21500388,1610612752,New York Knicks,W,19,0.316,28,0.75,49,24,15.0,8,10.0
2015-16,2015-10-30T00:00:00,21500021,1610612739,Cleveland Cavaliers,W,25,0.24,21,0.857,49,25,11.0,4,10.0
2015-16,2015-12-02T00:00:00,21500272,1610612761,Toronto Raptors,W,25,0.24,24,0.75,50,12,13.0,10,10.0
2015-16,2015-12-02T00:00:00,21500273,1610612741,Chicago Bulls,W,17,0.353,27,0.778,62,22,14.0,3,9.0
2015-16,2015-12-10T00:00:00,21500329,1610612751,Brooklyn Nets,W,14,0.429,27,0.741,43,22,19.0,5,9.0
2015-16,2016-01-04T00:00:00,21500513,1610612738,Boston Celtics,W,21,0.286,19,0.789,48,22,7.0,10,9.0
2015-16,2016-03-13T00:00:00,21500985,1610612749,Milwaukee Bucks,W,14,0.429,21,0.619,41,27,13.0,13,9.0
